Park Name,Unit Code,Park Type,Region,State,Year,Month,Recreation Visits,Non Recreation Visits,Recreation Hours,Non Recreation Hours,Concessioner Lodging,Concessioner Camping,Tent Campers,RV Campers,Backcountry,Non Recreation Overnight Stays,Miscellaneous Overnight Stays
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,8,470160,335,1529055,335,0,0,4588,2000,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,9,271515,324,632589,324,0,0,3146,1829,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,10,232067,335,520491,335,0,0,2009,1122,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,11,108278,324,216556,324,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2022,12,88662,335,177323,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,1,72043,335,144087,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,2,85594,302,171188,302,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,3,123793,335,247976,335,0,0,16,6,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,4,149947,324,337392,324,0,0,1330,753,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,5,266439,335,625227,335,0,0,3069,2062,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,6,550235,324,1777091,324,0,0,4988,2034,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,7,509785,335,1661212,335,0,0,5487,1838,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,8,401694,335,1321368,335,0,0,4393,2068,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,9,245308,324,589661,324,0,0,3236,2266,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,10,167652,335,395680,335,0,0,1841,1513,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,11,104878,324,209756,324,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2023,12,88524,335,177049,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,1,61625,335,123250,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,2,92355,302,184710,302,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,3,122949,335,245898,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,4,168932,324,362806,324,0,0,902,484,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,5,289683,335,675510,335,0,0,3240,2102,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,6,456916,324,1489435,324,0,0,4439,2154,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,7,445294,335,1465451,335,0,0,5084,2114,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,8,414972,335,1359641,335,0,0,4473,1900,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,9,240571,324,581750,324,0,0,3168,2421,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,10,206285,335,481428,335,0,0,1941,1885,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,11,115943,324,231887,324,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2024,12,89684,335,179369,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,1,86797,335,173593,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,2,68915,302,137831,302,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,3,124329,335,248659,335,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,4,137336,324,318642,324,0,0,1500,942,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,5,271854,335,654861,335,0,0,3748,2427,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,6,425848,324,1398462,324,0,0,4501,2216,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,7,423731,335,1397132,335,0,0,5025,1972,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,8,393665,335,1303030,335,0,0,4625,2154,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,9,259298,324,623891,324,0,0,3190,2660,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,10,202163,335,482781,335,0,0,2359,2000,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,11,103630,324,207259,324,0,0,0,0,0,0,0
Indiana Dunes NP,INDU,National Park,Midwest ,IN,2025,12,131931,335,263863,335,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,1,12,2,12,2,0,0,0,0,0,42,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,2,20,2,20,2,0,0,0,0,0,42,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,3,41,0,41,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,4,78,0,522,0,0,0,0,0,14,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,5,947,2,114408,2,131,0,898,0,3593,0,40
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,6,3309,19,239608,19,1915,40,1206,0,6211,41,243
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,7,5059,74,331240,74,2137,131,1313,0,9440,300,199
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,8,7081,26,341081,26,1999,109,1398,0,9416,24,395
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,9,1869,11,66481,11,890,12,318,0,1363,49,22
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,10,176,6,1400,6,0,0,0,0,35,9,1
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,11,44,0,44,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2015,12,48,0,48,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,1,26,2,26,2,0,0,0,0,0,20,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,2,34,2,34,2,0,0,0,0,0,56,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,3,52,0,52,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,4,60,0,60,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,5,1032,2,49355,2,63,2,110,0,1182,0,674
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,6,4040,18,198984,18,1812,13,376,0,2818,59,2869
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,7,7567,9,372586,9,3260,74,559,0,5006,25,6069
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,8,8878,16,450569,16,3896,63,1594,0,10105,60,2449
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,9,2911,6,140277,6,1097,19,507,0,3456,34,573
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,10,235,18,2369,18,0,0,14,0,37,84,31
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,11,70,0,70,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2016,12,61,0,61,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,1,47,5,47,5,0,0,0,0,0,70,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,2,67,0,67,0,0,0,0,0,0,140,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,3,87,0,87,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,4,128,1,125,1,0,0,0,0,0,2,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,5,1377,2,81150,2,40,1,379,0,1940,0,968
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,6,4576,38,230618,38,2243,18,675,0,3696,78,2608
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,7,8212,28,355374,28,3465,89,978,0,5442,33,4296
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,8,10251,46,429021,46,4326,65,1195,0,7661,86,3858
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,9,3046,11,141553,11,1298,12,614,0,2923,14,808
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,10,255,2,1306,2,0,0,9,0,31,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,11,69,0,69,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2017,12,81,0,81,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,1,32,6,32,6,0,0,0,0,0,82,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,2,67,0,67,0,0,0,0,0,0,120,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,3,65,6,65,6,0,0,0,0,0,99,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,4,65,0,65,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,5,961,29,60092,29,59,1,441,0,1645,245,322
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,6,4751,40,235911,40,2251,14,787,0,4374,347,2060
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,7,7296,25,378226,25,3744,102,1286,0,5680,71,4569
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,8,8813,27,388140,27,1906,81,1695,0,8626,58,3413
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,9,3168,14,188591,14,1602,20,932,0,4359,69,780
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,10,474,11,3695,11,0,0,32,0,74,89,29
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,11,55,0,55,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2018,12,51,0,51,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,1,4,0,4,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,2,37,12,37,12,0,0,0,0,0,153,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,3,55,27,55,27,0,0,0,0,0,8,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,4,61,2,61,2,0,0,0,0,0,4,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,5,1055,29,67752,29,110,0,474,0,2034,220,166
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,6,4837,64,256458,64,2639,41,771,0,4891,184,1995
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,7,7714,67,371732,67,3769,49,1090,0,6359,223,3764
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,8,8798,59,460024,59,4364,72,1778,0,9140,111,3409
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,9,3342,22,177453,22,1426,10,762,0,4436,91,598
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,10,402,9,1967,9,0,0,27,0,39,41,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,11,47,0,47,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2019,12,58,0,58,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,1,47,5,47,5,0,0,0,0,0,50,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,2,49,8,49,8,0,0,0,0,0,139,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,3,41,13,41,13,0,0,0,0,0,101,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,4,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,5,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,6,240,10,6954,10,0,0,36,0,54,2,191
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,7,2160,33,76226,33,0,0,637,0,1678,229,809
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,8,2494,45,125311,45,0,0,768,0,3588,203,816
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,9,1404,26,86049,26,0,0,645,0,2704,133,207
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,10,58,10,10,10,0,0,0,0,0,55,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,11,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2020,12,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,1,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,2,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,3,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,4,39,5,39,5,0,0,0,0,0,25,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,5,1206,13,60728,13,41,0,405,0,1798,281,235
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,6,5247,16,300141,16,1976,40,1348,0,6482,270,2378
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,7,8335,17,399546,17,2674,144,1548,0,7284,38,4590
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,8,7513,22,491746,22,2757,60,2302,0,11558,132,3503
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,9,3272,11,172534,11,801,14,847,0,5006,82,396
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,10,232,4,168,4,0,0,0,0,0,24,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,11,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2021,12,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,1,0,9,0,9,0,0,0,0,0,63,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,2,0,6,0,6,0,0,0,0,0,204,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,3,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,4,37,0,37,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,5,1206,28,64292,28,119,0,360,0,1897,385,252
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,6,5224,30,290746,30,2527,34,1291,0,5742,350,2238
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,7,7938,26,400207,26,3238,96,1496,0,6456,340,4906
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,8,7981,23,492168,23,4175,79,2120,0,9741,332,3983
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,9,2849,0,156161,0,1060,8,928,0,3781,240,624
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,10,219,0,397,0,0,0,6,0,2,40,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,11,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2022,12,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,1,0,3,0,3,0,0,0,0,0,36,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,2,0,15,0,15,0,0,0,0,0,219,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,3,0,0,0,0,0,0,0,0,0,88,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,4,51,3,51,3,0,0,0,0,0,18,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,5,1376,20,86983,20,467,11,406,0,2257,271,426
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,6,6184,23,307098,23,2273,114,1326,0,6332,459,2393
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,7,8766,12,440812,12,4895,196,1313,0,6703,385,4758
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,8,8982,11,502627,11,4480,94,2184,0,10252,372,3412
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,9,3307,6,186674,6,1584,30,937,0,4528,165,525
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,10,299,1,657,1,0,0,0,0,0,6,10
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,11,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2023,12,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,1,0,7,0,7,0,0,0,0,0,91,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,2,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,3,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,4,83,12,860,12,0,0,20,0,0,16,16
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,5,1689,10,69970,10,318,0,455,0,1852,351,333
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,6,5759,7,287373,7,1480,7,1159,0,5573,276,3839
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,7,8629,11,480107,11,4376,88,1587,0,6935,286,7195
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,8,8933,16,515578,16,4104,87,2232,0,10021,263,5377
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,9,3421,4,195171,4,1190,11,982,0,4872,139,1264
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,10,292,1,3042,1,0,0,1,0,6,15,120
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,11,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2024,12,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,1,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,2,0,13,0,13,0,0,0,0,0,146,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,3,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,4,69,5,577,5,0,0,0,0,0,5,24
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,5,1542,13,26431,13,223,0,66,0,299,303,502
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,6,6362,19,317324,19,3720,21,1076,0,5260,352,3251
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,7,8484,16,431001,16,4421,97,1189,0,5896,266,6461
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,8,8929,24,488921,24,4253,104,1922,0,9560,305,4796
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,9,3696,11,199442,11,1261,3,1096,0,4836,151,1266
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,10,9,3,728,3,0,0,0,0,0,17,31
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,11,0,0,0,0,0,0,0,0,0,0,0
Isle Royale NP,ISRO,National Park,Midwest ,MI,2025,12,0,0,0,0,0,0,0,0,0,0,0
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,1,169097,668,1366112,668,0,0,21516,8544,1251,0,5673
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,2,200450,760,1577429,760,0,0,18420,15912,1774,0,7073
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,3,256873,969,2046237,969,0,0,32112,10704,3236,0,10688
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,4,216432,819,1715508,819,0,0,29128,7728,1564,0,8888
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,5,177545,668,1263818,668,0,0,21460,5865,1156,0,3456
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,6,110176,423,645470,423,0,0,6368,1932,216,0,4158
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,7,102545,382,464626,382,0,0,3340,1224,69,0,981
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,8,107537,406,594172,406,0,0,6864,1884,132,0,2056
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,9,123171,473,691707,473,0,0,6028,1446,228,0,5007
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,10,163512,616,1464494,616,0,0,27480,5544,1101,0,9931
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,11,200168,756,1626440,756,0,0,26676,7206,2174,0,9676
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2015,12,198250,740,1443973,740,0,0,22792,6963,1240,0,6498
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,1,193843,769,1467584,769,0,0,21376,8034,1614,0,6375
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,2,236807,890,1677056,890,0,0,23800,9219,2490,0,6735
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,3,327072,1218,2402350,1218,0,0,37704,10356,4118,0,10898
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,4,242959,891,1824954,891,0,0,32420,8295,4104,0,4528
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,5,220378,830,1547724,830,0,0,24788,5139,1761,0,6871
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,6,110505,417,613538,417,0,0,6040,1395,307,0,3621
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,7,149299,583,660695,583,0,0,3844,1296,153,0,1050
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,8,148427,576,711782,576,0,0,5316,1053,361,0,2403
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,9,156795,638,966280,638,0,0,9508,2100,592,0,6608
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,10,220065,872,1432659,872,0,0,14996,2928,1432,0,11874
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,11,248731,940,1835742,940,0,0,27372,7599,2938,0,9906
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2016,12,250405,929,1714330,929,0,0,25800,7995,1325,0,7103
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,1,240124,910,1615166,910,0,0,23852,8028,1511,0,4981
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,2,260139,963,1761498,963,0,0,23352,10218,2122,0,7388
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,3,404545,1507,2620491,1507,0,0,38484,12024,4163,0,6121
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,4,361992,1374,2432359,1374,0,0,37100,11055,4015,0,5439
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,5,221752,845,1547991,845,0,0,22788,6726,1239,0,7209
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,6,125896,470,682358,470,0,0,7864,1518,274,0,2733
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,7,124571,464,587943,464,0,0,4760,1206,102,0,1922
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,8,142340,536,698139,536,0,0,6172,1260,306,0,2466
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,9,157084,571,931160,571,0,0,10644,2664,465,0,6211
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,10,223008,833,1673109,833,0,0,25876,6855,1509,0,10331
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,11,307770,1120,1946137,1120,0,0,25528,8040,1942,0,9479
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2017,12,284398,1095,1865677,1095,0,0,23964,8541,1942,0,7921
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,1,297435,1082,1794363,1082,0,0,21480,10029,1508,0,6193
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,2,288392,1008,1742694,1008,0,0,19920,10212,2207,0,7700
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,3,404708,1402,2574840,1402,0,0,35736,11220,3970,0,12169
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,4,325715,1141,2219773,1141,0,0,33384,9657,3039,0,11327
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,5,247786,882,1697942,882,0,0,27848,7695,1215,0,6668
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,6,153556,554,753180,554,0,0,7896,1569,236,0,2303
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,7,130427,448,563079,448,0,0,4508,1359,112,0,1492
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,8,142015,496,648579,496,0,0,6152,1362,170,0,1822
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,9,149124,521,738378,521,0,0,8536,1689,527,0,1981
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,10,221232,800,1559049,800,0,0,21148,6849,1449,0,10988
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,11,299880,1063,1959461,1063,0,0,25564,8073,3400,0,11166
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2018,12,282112,1119,1403923,1119,0,0,10056,3771,1604,0,3397
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,1,195993,808,1509359,808,0,0,21540,8565,1510,0,6238
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,2,261230,889,1615691,889,0,0,20520,9492,2200,0,7100
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,3,469183,1567,2692134,1567,0,0,35852,11838,4000,0,10050
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,4,374789,1277,2291825,1277,0,0,33988,10455,2879,0,7763
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,5,250928,863,1441061,863,0,0,20252,6501,1599,0,3636
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,6,187551,685,897025,685,0,0,9032,1728,284,0,2379
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,7,138967,468,550134,468,0,0,3856,909,125,0,1148
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,8,120911,465,600415,465,0,0,5452,1356,208,0,1686
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,9,160294,565,866549,565,0,0,11588,2808,282,0,2467
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,10,233995,811,1447907,811,0,0,22324,5670,1531,0,5096
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,11,291230,1005,1887499,1005,0,0,25176,9933,2506,0,9827
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2019,12,303476,1039,1690251,1039,0,0,22720,8937,1060,0,3607
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2020,1,268187,914,1582193,914,0,0,20344,10212,1443,0,4425
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2020,2,298294,1005,1743950,1005,0,0,20028,13647,2446,0,4311
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2020,3,226600,817,1219874,817,0,0,15448,4380,365,0,3056
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2020,4,0,0,0,0,0,0,0,0,0,0,0
Joshua Tree NP,JOTR,National Park,Pacific West ,CA,2020,5,89831,382,543887,382,0,0,8040,1374,162,0,0
